epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,2071.52,1.20057,1.07236,0.64317,0.45811,0.51163,0.49297,0.27949,1.45221,1.41522,0.90526,0.00549198,0.00549198,0.00549198
147,2085.1,1.18806,1.04034,0.63528,0.41781,0.51214,0.47143,0.27402,1.41528,1.45397,0.89333,0.00545703,0.00545703,0.00545703
148,2098.62,1.19824,1.06536,0.64102,0.47109,0.49516,0.48118,0.27844,1.456,1.37949,0.90706,0.00542208,0.00542208,0.00542208
149,2112.23,1.19308,1.06489,0.63951,0.57122,0.47504,0.46969,0.27339,1.44095,1.44827,0.90461,0.00538713,0.00538713,0.00538713
150,2125.86,1.18696,1.05404,0.64001,0.48896,0.49457,0.49289,0.28471,1.43249,1.36747,0.90182,0.00535218,0.00535218,0.00535218
151,2139.41,1.18573,1.05098,0.63859,0.62185,0.47794,0.50242,0.29035,1.42969,1.37839,0.90656,0.00531722,0.00531722,0.00531722
152,2153.62,1.18022,1.03606,0.63141,0.48395,0.50304,0.48096,0.2788,1.41111,1.3875,0.8903,0.00528227,0.00528227,0.00528227
153,2167.59,1.18875,1.03473,0.63634,0.43373,0.5259,0.49843,0.28893,1.44895,1.40256,0.90727,0.00524732,0.00524732,0.00524732
154,2181.66,1.19102,1.06692,0.6409,0.59651,0.47371,0.48193,0.28388,1.44398,1.4001,0.90465,0.00521237,0.00521237,0.00521237
155,2196.38,1.17792,1.04359,0.63914,0.52156,0.43594,0.48173,0.28222,1.42779,1.37787,0.89822,0.00517742,0.00517742,0.00517742
156,2211.29,1.1785,1.04519,0.63442,0.46937,0.50651,0.48468,0.28416,1.42358,1.3979,0.89802,0.00514246,0.00514246,0.00514246
157,2226.15,1.18506,1.04069,0.63639,0.5091,0.4961,0.50265,0.28969,1.43796,1.37128,0.9028,0.00510751,0.00510751,0.00510751
158,2241.03,1.16198,1.02093,0.62883,0.51845,0.51312,0.50727,0.29829,1.42204,1.35913,0.8966,0.00507256,0.00507256,0.00507256
159,2256.04,1.17592,1.02445,0.63295,0.54371,0.46915,0.50581,0.29818,1.42602,1.42187,0.8988,0.00503761,0.00503761,0.00503761
160,2270.67,1.1702,1.02827,0.631,0.5006,0.52107,0.50989,0.3005,1.4268,1.37315,0.89627,0.00500266,0.00500266,0.00500266
161,2285.53,1.17674,1.03221,0.63601,0.48753,0.50287,0.48663,0.28317,1.46864,1.39206,0.91336,0.00496771,0.00496771,0.00496771
162,2300.34,1.16984,1.03417,0.6313,0.44378,0.52492,0.50646,0.29781,1.43132,1.36576,0.90075,0.00493275,0.00493275,0.00493275
163,2315.21,1.165,1.01098,0.6285,0.66637,0.48241,0.49767,0.29178,1.46089,1.39063,0.91987,0.0048978,0.0048978,0.0048978
164,2329.79,1.17827,1.03526,0.6348,0.53099,0.49626,0.49423,0.28725,1.44288,1.38226,0.90074,0.00486285,0.00486285,0.00486285
165,2344.68,1.16363,1.01982,0.62926,0.49879,0.51154,0.49892,0.29314,1.43576,1.37133,0.89967,0.0048279,0.0048279,0.0048279
166,2359.49,1.16957,1.03289,0.63481,0.61349,0.46933,0.4788,0.27906,1.44428,1.38375,0.90857,0.00479295,0.00479295,0.00479295
167,2374.36,1.16384,1.01502,0.62875,0.4476,0.51466,0.49731,0.28479,1.46065,1.36539,0.91236,0.00475799,0.00475799,0.00475799
168,2389.25,1.18255,1.0329,0.63685,0.50554,0.50502,0.49582,0.29401,1.42988,1.36408,0.89895,0.00472304,0.00472304,0.00472304
169,2404.36,1.17618,1.02066,0.63343,0.61428,0.49161,0.48365,0.28451,1.42907,1.35849,0.89617,0.00468809,0.00468809,0.00468809
170,2419.27,1.16077,1.02155,0.63274,0.47721,0.51128,0.50409,0.29326,1.4315,1.33894,0.8986,0.00465314,0.00465314,0.00465314
171,2434.2,1.16358,1.00963,0.62959,0.46217,0.52547,0.50099,0.28927,1.4435,1.35807,0.90356,0.00461819,0.00461819,0.00461819
172,2449.12,1.16112,1.00794,0.62588,0.49523,0.5,0.50116,0.29559,1.40992,1.36391,0.88893,0.00458324,0.00458324,0.00458324
173,2464.82,1.1681,1.01287,0.62961,0.50916,0.49605,0.50419,0.2924,1.42595,1.37627,0.90031,0.00454828,0.00454828,0.00454828
174,2479.62,1.16522,1.00508,0.63012,0.46418,0.52689,0.4977,0.29095,1.43197,1.35991,0.89841,0.00451333,0.00451333,0.00451333
175,2494.38,1.16841,1.00239,0.62792,0.49327,0.51048,0.49834,0.29014,1.43963,1.33028,0.89966,0.00447838,0.00447838,0.00447838
176,2509.21,1.16516,1.00867,0.62854,0.44274,0.54026,0.4946,0.29195,1.41727,1.34585,0.89452,0.00444343,0.00444343,0.00444343
177,2524.21,1.16928,1.02142,0.63578,0.45461,0.50753,0.49099,0.29124,1.43996,1.35414,0.89698,0.00440848,0.00440848,0.00440848
178,2539.03,1.14819,0.98054,0.61971,0.47078,0.50439,0.51147,0.30457,1.43501,1.34342,0.89971,0.00437352,0.00437352,0.00437352
