epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,2344.4,1.13049,0.94643,0.60676,0.51702,0.57944,0.56849,0.33777,1.42344,1.28622,0.8156,0.00503761,0.00503761,0.00503761
160,2359.82,1.12481,0.93338,0.59979,0.64594,0.56295,0.57562,0.3429,1.41052,1.25431,0.80998,0.00500266,0.00500266,0.00500266
161,2375.23,1.1224,0.91675,0.60007,0.69146,0.56027,0.57775,0.34547,1.39942,1.22641,0.80416,0.00496771,0.00496771,0.00496771
162,2391.47,1.11282,0.91829,0.5961,0.68854,0.55324,0.57829,0.34412,1.3975,1.22236,0.80436,0.00493275,0.00493275,0.00493275
163,2407.02,1.11801,0.92167,0.59797,0.73094,0.53643,0.59083,0.35196,1.40969,1.18399,0.80014,0.0048978,0.0048978,0.0048978
164,2422.77,1.11201,0.90343,0.59386,0.71433,0.54826,0.5891,0.35503,1.41153,1.19616,0.80699,0.00486285,0.00486285,0.00486285
165,2438.18,1.11421,0.90423,0.59554,0.70282,0.54293,0.58617,0.34977,1.4153,1.22623,0.80908,0.0048279,0.0048279,0.0048279
166,2454.73,1.1189,0.91489,0.59662,0.70738,0.5734,0.58679,0.34993,1.40906,1.22544,0.80719,0.00479295,0.00479295,0.00479295
167,2469.78,1.1065,0.91488,0.59692,0.73793,0.55401,0.59448,0.35412,1.41019,1.23551,0.80923,0.00475799,0.00475799,0.00475799
168,2484.77,1.11131,0.90929,0.59734,0.57817,0.55962,0.58195,0.35144,1.40756,1.24203,0.8137,0.00472304,0.00472304,0.00472304
169,2498.77,1.1136,0.91678,0.5957,0.71044,0.5692,0.58739,0.35158,1.41839,1.23485,0.81602,0.00468809,0.00468809,0.00468809
170,2512.55,1.1144,0.91378,0.59879,0.71654,0.55896,0.5896,0.35551,1.40908,1.24121,0.80718,0.00465314,0.00465314,0.00465314
171,2526.27,1.10746,0.90257,0.59297,0.7134,0.54489,0.58692,0.35219,1.39676,1.22196,0.80574,0.00461819,0.00461819,0.00461819
172,2539.93,1.10965,0.89811,0.59553,0.65643,0.5652,0.57526,0.34398,1.41362,1.23244,0.8094,0.00458324,0.00458324,0.00458324
173,2554.28,1.10162,0.89548,0.59286,0.6727,0.5875,0.59479,0.35475,1.40957,1.21142,0.8095,0.00454828,0.00454828,0.00454828
174,2568.08,1.10342,0.90624,0.59314,0.66404,0.57042,0.5973,0.353,1.40701,1.2007,0.81179,0.00451333,0.00451333,0.00451333
175,2581.72,1.10392,0.88916,0.59126,0.60567,0.59245,0.59337,0.35415,1.40692,1.19783,0.80829,0.00447838,0.00447838,0.00447838
176,2595.32,1.10084,0.908,0.59484,0.73004,0.54568,0.59522,0.35735,1.4075,1.21903,0.81079,0.00444343,0.00444343,0.00444343
177,2609.27,1.10747,0.87801,0.59224,0.73646,0.54877,0.59625,0.35919,1.41066,1.17744,0.80615,0.00440848,0.00440848,0.00440848
178,2622.88,1.09955,0.89128,0.59266,0.70579,0.55084,0.59208,0.35515,1.40059,1.19934,0.80318,0.00437352,0.00437352,0.00437352
179,2636.57,1.09499,0.89404,0.59467,0.71322,0.57193,0.6008,0.35707,1.39476,1.21042,0.80499,0.00433857,0.00433857,0.00433857
180,2650.3,1.09706,0.88541,0.59295,0.74003,0.55301,0.5957,0.35814,1.40952,1.22582,0.81141,0.00430362,0.00430362,0.00430362
