epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,2194.59,1.31067,1.05436,1.19043,0.51456,0.52147,0.51824,0.29298,1.59882,1.36172,1.67984,0.00501768,0.00501768,0.00501768
146,2209.94,1.32731,1.07185,1.20649,0.5718,0.49961,0.51961,0.30015,1.62672,1.35359,1.67482,0.00498614,0.00498614,0.00498614
147,2225.13,1.3112,1.05857,1.20247,0.57619,0.50439,0.52174,0.29938,1.63762,1.38102,1.67434,0.0049546,0.0049546,0.0049546
148,2240.42,1.29869,1.05432,1.18767,0.52563,0.53922,0.51663,0.29697,1.61558,1.34752,1.63469,0.00492305,0.00492305,0.00492305
149,2255.67,1.31478,1.06431,1.19434,0.57572,0.54421,0.53063,0.31341,1.56716,1.3207,1.63721,0.00489151,0.00489151,0.00489151
150,2270.74,1.3112,1.05947,1.20016,0.55878,0.52066,0.5176,0.29978,1.60356,1.36495,1.66236,0.00485997,0.00485997,0.00485997
151,2285.85,1.31043,1.05461,1.19225,0.53151,0.50824,0.5099,0.29998,1.59591,1.38966,1.62744,0.00482842,0.00482842,0.00482842
152,2301.03,1.30097,1.03389,1.18146,0.50262,0.49373,0.50734,0.29364,1.61471,1.30774,1.65506,0.00479688,0.00479688,0.00479688
153,2316.38,1.31438,1.03998,1.18908,0.55379,0.51408,0.52493,0.29888,1.60508,1.29617,1.65835,0.00476533,0.00476533,0.00476533
154,2331.41,1.30828,1.05845,1.2006,0.66055,0.52137,0.53933,0.31707,1.57335,1.24768,1.62614,0.00473379,0.00473379,0.00473379
155,2346.6,1.3113,1.06088,1.19463,0.67369,0.50544,0.53025,0.30773,1.5755,1.3393,1.6558,0.00470225,0.00470225,0.00470225
156,2362.21,1.29542,1.02945,1.17823,0.6798,0.49929,0.5203,0.30376,1.58751,1.37005,1.65237,0.0046707,0.0046707,0.0046707
157,2377.34,1.29223,1.03475,1.18448,0.54462,0.51299,0.53121,0.30916,1.56035,1.31017,1.62956,0.00463916,0.00463916,0.00463916
158,2392.81,1.29016,1.03342,1.18239,0.5131,0.52772,0.53257,0.31021,1.57828,1.27003,1.63484,0.00460761,0.00460761,0.00460761
159,2408.25,1.31044,1.03739,1.18729,0.64504,0.51221,0.52948,0.30492,1.56426,1.27325,1.61834,0.00457607,0.00457607,0.00457607
160,2424.14,1.32732,1.05717,1.20538,0.51887,0.5392,0.52643,0.307,1.58172,1.32052,1.65895,0.00454453,0.00454453,0.00454453
161,2439.51,1.29891,1.0342,1.19208,0.54902,0.54301,0.51471,0.2997,1.60362,1.37227,1.6619,0.00451298,0.00451298,0.00451298
162,2455.17,1.31049,1.03088,1.19204,0.53036,0.52088,0.52995,0.31296,1.56794,1.30849,1.63436,0.00448144,0.00448144,0.00448144
163,2470.32,1.28841,1.02549,1.18502,0.56108,0.52562,0.54647,0.32125,1.55995,1.25344,1.62373,0.0044499,0.0044499,0.0044499
164,2485.94,1.29732,1.01861,1.18646,0.55589,0.52456,0.54878,0.3249,1.56549,1.26436,1.61907,0.00441835,0.00441835,0.00441835
165,2501.81,1.29697,1.03712,1.18569,0.5661,0.53995,0.55972,0.33174,1.56128,1.2632,1.62615,0.00438681,0.00438681,0.00438681
166,2517.61,1.29276,1.02107,1.17934,0.58319,0.5198,0.55508,0.32793,1.56239,1.25366,1.62656,0.00435526,0.00435526,0.00435526
167,2533.03,1.28729,1.019,1.18405,0.59405,0.54152,0.54591,0.32183,1.5221,1.26245,1.60543,0.00432372,0.00432372,0.00432372
168,2548.22,1.29919,1.0364,1.18892,0.64461,0.52882,0.55211,0.32749,1.56334,1.27387,1.63712,0.00429218,0.00429218,0.00429218
169,2563.26,1.28507,1.02185,1.17372,0.67835,0.52474,0.55506,0.3269,1.55144,1.22314,1.61642,0.00426063,0.00426063,0.00426063
170,2578.53,1.28434,1.0172,1.18456,0.68993,0.53144,0.5423,0.32108,1.55547,1.24906,1.61002,0.00422909,0.00422909,0.00422909
171,2594.08,1.2778,1.01022,1.1757,0.60544,0.53131,0.56043,0.32738,1.58359,1.25347,1.6242,0.00419754,0.00419754,0.00419754
172,2609.9,1.28493,1.01166,1.18036,0.61421,0.532,0.54883,0.32645,1.56322,1.29831,1.62089,0.004166,0.004166,0.004166
173,2625.64,1.28064,1.01713,1.17965,0.57881,0.54367,0.54749,0.3235,1.54009,1.24035,1.59616,0.00413446,0.00413446,0.00413446
174,2641.04,1.27759,1.01443,1.17126,0.57798,0.56223,0.56564,0.33439,1.52517,1.19999,1.60012,0.00410291,0.00410291,0.00410291
175,2656.22,1.27025,1.01384,1.16941,0.59393,0.54815,0.57238,0.34279,1.52569,1.20344,1.60075,0.00407137,0.00407137,0.00407137
176,2671.32,1.28933,1.02052,1.18066,0.61512,0.55654,0.57413,0.34355,1.51902,1.21405,1.5919,0.00403982,0.00403982,0.00403982
177,2686.43,1.29343,1.0093,1.17965,0.62559,0.54964,0.57369,0.34035,1.52509,1.25022,1.59446,0.00400828,0.00400828,0.00400828
178,2701.6,1.2753,1.00823,1.1829,0.63989,0.55081,0.57604,0.33684,1.53765,1.20608,1.59297,0.00397674,0.00397674,0.00397674
179,2716.79,1.29162,1.00503,1.18549,0.6062,0.54033,0.57075,0.33773,1.5449,1.20515,1.60316,0.00394519,0.00394519,0.00394519
180,2731.96,1.27047,0.99746,1.16271,0.55995,0.56736,0.5617,0.33429,1.53473,1.21963,1.61019,0.00391365,0.00391365,0.00391365
